sentence,profane
nikaon kuno ang tagiya sa sakyanan sa restawran apan pagbalik niya nakuyawan na lang siya sa dihang makitan nga nabuak ang samin,0
apan kong ang magabalaan niini molukat sa iyang balay,
nag inusara ko sa sulod sa tunghaan,0
ug namatay si haran,0
ug nanagdala sila sa ilang mga halad sa atubangan ni jehova,
nakapuyo ko sa layo nga baryo,0
aron nga diha kaninyo pagapanilngon ang tanang dugo sa mga matarung nga naula sa ibabaw sa yuta,0
isulti mo ngadto sa mga anak sa israel,
ug ang butang nakapahimuot kanako pagayo ug mikuha ako ug napulo ug duha ka mga tawo gikan kaninyo,
mamahimo mo ba kanang iemail,0
pwede nga muadto siya diri,0
ingon niya na alas nuwebe na,0
anaa sa pamilyang lenggawahe sa hawaiian an tagalog,0
daghang tsinelas si silvestre sa iyang lawak,0
kanusa ta pwede magkita,0
nagsulat si karl bahil sa iyang dayari,0
ang mga panudlo sa dorsal hapsay dili galamyon,0
natukiban sa ornithological fieldwork nga ang haduol nga isla sa panay mao ang pinuyanan sa daghang mga klase nga kaniadto gihunahuna nga endemiko sa negros,0
usa ka kompanya sa seguridad sa mobile nga gitawag og zimperium ang nadiskobrehan sa panukiduki nga ang mga potensyal nga isyu sa seguridad anaa sa mga cell tower o base transceiver station bts nga mahimong tugotan ang mga hacker nga mahijack sa layo ang tore sa cell phone,0
nagpagawas siya ug usa ka itlog,0
ang imong pagbanabana mao ang sa mga lalake nga sukad sa kaluhaan ka tuig hangtud sa kanuman ka tuig,
linibo nay nangamatay tungod sa pagpanghasi,0
may iyaan ko sa los angeles,0
alerdyik siya sa naglubog nga aysti,0
gibuksan sa drayber sa bus ang lukob,0
ang reserba naglangkob sa patag nga mga lugar ug giliyokan sa masungit ug titip nga talanawon sa bukid,0
ug kong kadtong giagasan sa iyang nagapangagi mahinloan,
nagbaday ang buktun sa bana sa tiyan sa iyang asawa,0
ipamulong mo sa mga anak sa israel,
nisayaw mi sa musika,0
asa ang dapat nato nga adtuan,0
daghan mga loro galupad sa lasang sa kastilyo,0
hadlok siyag mawadag kwarta,0
nagbasa ang tita sa sala,0
ang bacolod giila isip usa ka dakong urbanized city,0
kung aduna koy panahon mubisita ko na malipayon,0
ug si jehova miingon kang abram pahawa ka gikan sa imong yuta,
ang bolpen nga akong nawala gahapon kay bago pa,0
sa adlaw ni zamenhof malipayon kaming mga esperantisto,0
dili niya madawat kung unsa ang nahinabo sa mayor,0
ug siya gibutang nila sa bilanggoan,
adunay puti nga likido sa dakong botelya,0
apan gikan didto magapangita kamo kang jehova nga imong dios,
giandam usab niya alang kaniya ang mga hinagiban sa kamatayon gibuhat niya ang iyang mga udyong nga mga mahait,0
pirme kang nagpasagad ug yawyaw bisan walay pulos,0
sa mga anak ni simeon pinaagi sa ilang kaliwatan,0
ug si faraon miingon kaniya pahawa ka kanako magbantay ka sa imong kaugalingon nga dili ka na makakita sa akong nawong,
nalibang ang bata samtang kini naa sa tulunghaan,0
pagapasidlakon ni jehova ang iyang nawong sa ibabaw kanimo,
gilutoan ni esmeraldo og nilatang baka si liliana,0
daghan ug kuneho si roberto sa basakan,0
ug nakita sa iyang mga igsoon nga ang ilang amahan nahigugma kaniya labaw kay sa tanan niya nga mga igsoon ug sila nagdumot kaniya,
ug kinsa ba ang nakapakasal sa usa ka babaye,0
ang metapisikang meditasyon kay usa ka obra ni descartes,0
usa ka bandihadong butong nga balaan,0
mangaon usa ta og morcon didto sa kusina,0
udto na busa patya ang telebisyon,0
bisan pa nahibalan sa mga tsismis nga kini nga iho nabago sa kadako o wala na maglungtad,0
ug si jehova misulti kang moises,
ug sa diha nga magabayaw kamo gikan sa labing maayo niini,
ug bisan kinsa nga anaa sa kapatagan makahikap sa gipatay pinaagi sa hinagiban,0
ug buhaton niya ang pagtabonsasala sa balaang puloyanan,
iyang sakit kay tungod sa pangit na panahon,0
pirme kang nagpataka ug sulti bisan walay kasayuran,0
aduna sa  ang gikataho nga namatay,
wala pako nahuman og kaon,0
nakahuman naka ug basa aning libro,0
angay ba kong mangutana,0
usa ka linog ang ni guba sa bilding,0
ang kini nga suspetsado,0
daghang mga dalubagham sa siyudad ni silvestre,0
daghang halas didto sa parke,0
sa tinood lang gyud ganahan kaayo kog pagsaysay,0
ginuo ko kon buhi pa akong amahan lain ang tanan,0
nindot magpatugtog ug gitara akoang ate,0
karon mao akong ikadisisayes nga adlaw nga natawhan,0
dili nako siya naibugan,0
mao nga maayo kaayo siya mo storya ug ruso,0
makitan ba nimo ang mga bituon,0
sa tibook nga panahon nga ang sakit anaa kaniya,
paminaw nako nagapangatik siya,0
ug sila mingpanaw gikan sa maceloth ug mingpahaluna sa tahath,0
pamili ka ug usa ka armas,0
wa niandar ang isa,0
usa ka kanding nga lake alang sa usa ka haladtungodsasala labut pa sa haladtungodsasala sa pagtabonsasala,
ug namulong si cain kang abel nga iyang igsoon ug nahitabo,
nagbuhat ug kalamansi jos si daniel,0
ug si jehova miingon kang moises managhalad sila sa ilang halad,
hugot nga gigunitan niya akong kamot,0
kinahanglan nako ang pirma ni tom,0
giingon nga napatay sa suspetsado ang usa ka pulis ug nasamad ang usa pa nga pulis sa usa ka buybust operation sa rizal kaniadtong,
ug gikuha ni moises ang sungkod gikan sa atubangan ni jehova,
gilangan niya ang iyang biyhae padulong og meksiko,0
naghulat ako kanimo sukad alas dos,0
unsa ang imohang buhaton,0
wala pa ko kanita ining matanga sa isda,0
naminaw siya ug maayo sa gisulti niini,0
kang cis ang mga anak nga lalake ni cis jerameel,0
wala kay kahadlok sa bisag unsa,0
ako ang ilang gibasol,0
tungod sa pagkadilitinuyo sa iyang pagkamatay,0
dili sa kung unsa ang ginasulti apan kung ginaunsa,0
si jehova ang inyong dios nagpadaghan kaninyo,
unsa ang giingon kay mas mahinungdanon kaysa giunsa pagsulti,0
wala siya na sayod sa iyang buhaton,0
usa ka maguuma sa davao del sur ang napatay usab sa usa ka paak sa bitin kaniadtong,
nagkuskos og melon dante sa gawas sa balay,0
nidagan ang iro palibot sa kahoy,0
wala ko makalihok tungod sa akong kakulba,0
kinsa ang nagsulat niining mga estorya,0
dili ka nako biyaan,0
maria si david ni igsoon ni joe,0
tibuok nga adlaw sila nagpuyo sa baybay,0
dili ganahan si tom nga mag gabasero,0
gusto kong makakaton ug inintsik sa sunod tuig,0
apan nahitabo sa diha nga ang maghuhukom patay na,0
mouban ba ka nako ngadto sa tindahan,0
ganahan ka motanaw ug salida,0
ug dihay migula nga usa ka hangin nga gikan kang jehova,
unya ang yuta mahiagum sa iyang mga tuig nga igpapahulay samtang nga kini nagahigda nga biniyaan,
si mary nahimong usa ka dalikwat,0
unsang salidaha ang imuhang lantawon sa maynila,0
nahurot na ang mga dalagang ulay sa paraiso,0
apan ang iyang mga ulipon gidakop sa mga saop ug ilang gibunalan ang usa,0
daan gayud gahi ang dyamante,0
pagkahuman ug tanaw ug tibi natulog na ko,0
ikaw ang wala kasabot,0
unsa imong gusto buhaton,0
kini ang dalan nga ginaagian nako adlawadlaw,0
sa palibot sa kastilyo adunay daghang mga tanom,0
apan nakadawat si espino usa ka tanazul o sulat sa pasaylo gikan sa pamilya sa namatay nga filipina pagkahuman mabayran ang gitawag nga kwartang dugo,0
hunahuna nako nga dili nila masabtan,0
ug si abner miingon kang david ako motindog ug moadto,0
aron ang yuta dili magasuka kaninyo usab,
ug ang hari nagpaadto ug nagpatawag kang semei,0
nagakaon si nestor og butong,0
naa koy duha ka kondisyon,0
nihunong ang tartanelya sa kanto nila ariel,0
gawas pa sa  nga namatay nga gilakipan og mga sundalo ug mga sibilyan,
panginabuhi ang imong ginahimo,0
mao kini ang hinungdan nga si josue nagcircuncidar ang tanang mga tawo nga nanggula gikan sa egipto,0
ginapinturahan ni tom and iyahanh balay di ba,0
nahibalan na nako kung diin kami,0
nga sa pagkakita sa mga anak nga lalake sa dios nga ang mga anak nga babaye sa mga tawo nga sila mga maanyag,
asa ang hunungan sa hakata,0
nagluto ako talong ug itlog alang sa pamahaw,0
namatay usab ang dato,0
kahumok sa imong ngabil,0
ang kinadakang ihap sa mga itoy nga natala para sa mga species mao ang  nga mga bata gikan sa usa ka inahan nga nagsukod ug,
pirme kang nagdaot ug mga plano,0
sa una dili siya ingon mahigalaon,0
mohilak sad ang mga payaso,0
tumungas ka sa tagaytay sa pisga,
nagakaon og parras akoang iro,0
nagsulat siya usa ka sulat,0
ganahan siya ug sago og gulaman,0
sa hunahuna ni tomas inosente si maria,0
daghang salamat sa tabang,0
maayo nga pagka amigo si john,0
umari ka kanako ayaw pagdugay,0
sayo nilarga ang barko,0
nagkagusto tanan sa iya,0
ug si faraon mibalik ug mipauli sa iyang balay,
kanunay makuha ni mary ang gusto niya,0
dadon ka namon sa tugpahanan sa isla,0
gitagalan ang masakiton ug lima ka adlaw,0
moadto ba ka sa parti ugma,0
maayong pag abot sa akong balay,0
ayaw pangutana kung unsay nahunahunaan nako,0
isda ug mais and pamahaw ni ziggy,0
ug pagapunon nila ang imong mga balay,
wala na koy pasensya,0
ingon ato siya naka katon ug ingles,0
ang ngalan sa usa pison kini mao ang nagalikos sa tibook nga yuta sa habila nga didto adunay bulawan,
ug nahitabo sa ikatolo ka adlaw,0
gibisita ni datu s alvin,0
kini sila mao ang naisip,
ug ang katawohan giuhaw sa tubig ug ang katawohan nagbagulbol batok kang moises,0
ug kini mao ang balaod sa haladngakalanon nga igahalad sa mga anak nga lalake ni aaron sa atubangan ni jehova,
dili layo sa hotel,0
ni abot ko gabie,0
unsang oras magsugod ang eskuylahan,0
wala koy nabaligya karong adlawa,0
ug dihay usa ka gutom sa mga adlaw ni david sa totolo ka tuig,0
mutoo ka pa ba sa mga istorya nga ingon niini,0
kong sa pito ka pilo pagapanimalusan si cain,
makasabut ko sa imong gibati,0
tungod ana mas ganahan ko sa iyaha,0
ilado kini sa lokal nga durian o landak,0
hinuat unta igu ra atong pagkaon,0
usa siya ka maayong politiko ug maayo nga estudyante,0
gihimakak sa tawo ang krimen,0
kinahanglan niya og mapangayuan og tambag,0
naay bangko sa balkonahe,0
unsa ang gusto nimo tsa o kape,0
walay ningabut karong adlawa,0
nagpanombag ko sa bungbong sa kapungot,0
naay mangkadagko nga bagyo sa hupiter,0
siya si mei nagaluto siya sa kusina,0
way salig sa imong kaugalingon,0
ug sa sulod sa iyang espiritu nanghupaw siyag halalum ug miingon,0
ang mount timolan protected landscape usa ka protektado nga lugar nga naglangkob sa mount timolan ug ang naglibot nga kalasangan sa rehiyon sa zamboanga peninsula sa mindanao sa pilipinas,0
gitabangan ko ni mac nga alsahon ang vacuum cleaner,0
gipili ni tom na magpabilin,0
puno ug tubig ang iyahang maleta,0
ug kong ang dalan hilabihan da kahalayo alang kanimo aron ikaw dili arang makadala niini tungod kay halayo kanimo ang dapit nga pagapilion ni jehova nga imong dios aron sa pagbutang didto sa iyang ngalan,
pipila ka mga hayop adunay ngitngit sa palibot sa tungatunga sa luyo,1
ako sad niadto ko,0
giadtoan niya ang british museum katong naa siya sa london,0
ang astronomiya dili gyud bagong syensya,0
kinsay nag ingon kay tom,0
giubanan nako siya ug baklay,0
nisulti si tomas nga kani tanan naa sa imong handurawan,0
apan karon naninguha kamo sa pagpatay kanako sa pagpatay sa tawo nga nagsugilon kaninyo sa kamatuoran nga akong nadungog gikan sa dios wala magbuhat niini si abraham,0
sa mga salida nga amerikano pirme una mamatay ang negro,1
gusto sa mga bata ang mutan aw og tibi,0
kini mao ang mga anak nga lalake ni ephraim sunod sa ilang mga panimalay kang suthala,
pirme ka lang nagpataka ug buhat,0
gibiyaan sa bagyong rolly ang  nga namatay,
ug kini mao ang mga kaliwatan ni isaac nga anak ni abraham si abraham nanganak kang isaac,
gipalimpyohan nako ang kwarto nako sa iyaha,0
naay balay sa italya akong uyoan,0
nahibalan nga ang pagpatay sa usa ka langgam modala sa nagpabiling kauban sa sulod sa daghang mga adlaw ug sa tradisyonal nga gituohan nga ang uban mamatay sa gutom,0
pero naay nahitabo nga wa gipaabot,0
ang hayop adunay pito ka cervical vertebrae,1
pirme kang nagpalaban sa uban kay way klaro imong pangisip,0
nag ilis siyag binabaye,0
ako nagpili sa kolor,0
namalit ug monggos si doria sa palengke,0
ug sila wala makahimo sa pagtubag niini,0
ug gitigum nila ang tibook nga katilingban sa nahauna nga adlaw sa bulan nga ikaduha ug gipahayag nila pinaagi sa ilang mga kaliwat,
ug nahitabo niadtong maong adlalw gikuha n jehova ang mga anak sa israel gikan sa yuta sa egipto ingon soa ilang mga panon,
nagsuroysuroy sila sa baybayon,0
di kaayo ta makasiguro,0
ug siya namatay alang sa tanan,0
lain ang panahon sa sulod sa usa ka semana,0
milusot ang kumagko sa gisiong midiyas,0
nabasa na nako kining libro,0
wala na koy mahunahunaan,0
ug mihulat pa gayud siya ug pito ka adlaw,
nadunggan niyang nihilak siya,0
wala pa ka kadesisyon,0
ug sa iyang paghiabut sa dapit diin didto si jesus,0
permiro nako ang maghubad gikan sa italyano,0
nabakunahan ko kontra sa trangkaso,0
ug ang elon ug ang timnah ug ang ekron,0
dadon mo siya sa imong balay ug siya magakiskis sa iyang ulo,
ug namatay si jobab,
ang mga kaagangan sa fungia fungites kay kasagaran nag inusara,0
nipilit ang basa nga sinina sa akong lawas,0
maazias bilgai semeias kini mao ang mga sacerdote,0
gibuhat ra nako akong tarbaho,0
ug may usa ka makusganong hari nga motindog,0
ug gipahibalo kini kang jacob sa pagingon ania karon,
kabalo ko kinsa ka,0
ug samtang ang mga anak sa israel didto pa sa kamingawan,
ang pagkamapasalamaton maoy makapukan sa dautang pagbati,0
ang katuyoan kay katuyoan,0
ang mga editor sa usa ka buluhaton sa panagtigum sa mga lumad nga mammal sa pilipinas nga gidawat ang hayop ingon usa ka bagong kalseng hayop kaniadtong,
kinahanglan jud kaayo nako mukaon og maayong pagkaon,0
sa malamaton nga babaye dili ka magtugot nga mabuhi,0
ang pagkaon niini adunay kauban nga mga hayop sa yuta sa salog sa lasang,1
nagpagarbo ko sa akong mga anak nga babaye,0
gipakaon n danny ang bata og biko,0
mahimayaon ikaw ug halangdon gikan sa kabukiran sa pangayam,0
tawagi ko og taksi para sa atoa,0
wala ko giganahan mageksersays,0
gibasa niya ang tula alang kaniya,0
unsaon nako pag sulbad ani nga problema,0
ug si jehova nga imong dios magapapahawa niadtong mga nasud gikan sa atubangan nimo sa hinayhinay dili ka magalaglag kanila sa dihadiha,
sa pakighinabi sa gma news unang hirit niining biyernes,0
nangitlog ang manok kaganihang buntag,0
ginarespeto niya iyang amahan,0
wala usab nahisgutan kung unsa ang hinungdan ug gipatay niya ang biktima,0
gikan sa bukid sa hor pagatimanan ninyo hangtud ngadto sa agianan sa pagsulod sa hamath ug ang mga gulanan sa utlanan adto sa sedad,
ang pagkabuotan magabantay sa ibabaw nimo ang pagpakasabut magahupot kanimo,0
itandi ang estilo sa tulo ka letra,0
unya namulong si harbona,0
dili nimo kinahanglan makuha pirmi ang imong gusto,0
sayon ihulagway ang bandera sa hapon,0
gipamalit ba ninyo ning gumamela,0
ug ako nagutut kanila,0
maayo ka nga kusinera  kusinero,0
ang oposisyonal nga kanhing gobernador evelio javier sa antique gipatay sa atubangan sa kapital sa probinsya,0
nagaluto ug isis ug sinangag si leo,0
ug kini sila mao ang mga anak ni eser si bilhan,
ganahan ang mga bata ug frut dyus,0
bago dinhi si tom,0
ug mas maayo na kays sa mga pulong lamang,0
labut pa misulti kanako si jehova,
isulti kanako kung unsa ang imong nahibalan,0
nangaon ko kauban akong manghud,0
usa kini sa unang duha ka lungsod sa mindanao nga mahimong usa ka siyudad,0
nagaluto ug baboy si leo,0
gibohusan ako sa iyang kalagot,0
gusto unta nako makitan ang imong koleksyon sa mga selyo,0
ipaholug ni tom ang sulat,0
nakalimot ko sa pagdala sa akong payong,0
apan ang kaalam ginamatarung baya sa tanang mga manggialamon,0
ang mga tagabantay sa mga hayop sa maong zoo nagamit og ffp mask,
naga inom sila ug tambal,0
kinahanglan nako iuli ang libro bago moabot ang sabado,0
gusto nako ang imong paghigugma,0
basin og aduna siyay sakit,0
kuhaa ang iyang tambal ug usa ka baso nga tubig,0
nagbantay ko sa mga tawo,0
ug sila mingpanaw gikan sa salmona,
ug sa tuig nga ikapulo ug upat miabut si chedorlaomer,
nganong wala man ka mihilak,0
bulahan kamong mga gigutom karon kay pagabusgon ra unya kamo,0
nagsulob siya og sapatos apan wala siya nagsulob og medyas,0
ug si asa natulog uban sa iyang mga amahan,0
ang pinakaimportante sa kinabuhi kay ang ang imohang sarili,0
nga ang mamumuno nga makabuno kang bisan kinsang tawo,0
ube nga polboron ang gasa ni luisa sa mga bata,0
hinumduman mo ang adlaw nga igpapahulay aron sa pagbalaan niini,0
wala kay respeto sa mga tawong naghatag nimo ug oportunidad,0
kini ang akong kusina,0
sanglit nakatilaw na man kamo sa pagkamapuanguron sa ginoo,0
kay kamo dili arang makainom sa kopa sa ginoo dungan sa kopa sa mga yawa dili man usab kamo makaambit sa kananan sa ginoo dungan sa kananan sa mga yawa,1
niapil kami sa panagsulti,0
ug giisip ni moises,
naabot siya ug kyoto tung sabado,0
ang lisensya nina wang at li noong  batay sa mga ispesimen mula sa lalawigan ng yunnan,
ug ang mga anak nga lalake ni simeon si jemuel,
gi unsa nako pag kahibalo,0
kaila ko atong mga babaye,0
bisan kinsa nga magaula ug dugo sa tawo,
kinahanglan na nimo magpaputol ug buhok,0
ug si jehova nagpatalinghug sa tingog sa israel,
anaay basak si andong sa iyang planeta,0
apan umadto ka sa balay sa akong amahan,
nalipong nakog basa sa imong sinultian,0
ug gituyod ni moises ang iyang sungkod sa ibabaw sa yuta sa egipto ug si jehova mingpadala ug usa ka hangin sa sidlakan sa ibabaw sa kayutaan niadtong tibook adlaw,
ug butangan ninyo ug kalayo kini,
sa akong pananaw parehas nagapangatik si tom ug mary,0
wang ang akong pangalan,0
isa ang patay samtang  ka uban pa ang arestado sa usa ka giingong nga engkuwentro sa militar ug mga miyembro sa new peoples army sa brgy sto nio sa bayan sa new corella,
daghang estado ang nagdili sa pagpatay o pagpanagiya sa mga nindot nga puti nga iho sa wala pa ang nasyonal nga balaod nga nagsugod,0
puwede kahang maghulatmaghuwat ko niya,0
ug misimang siya gikan sa dalan,
may kaislahan sa dagat,0
nga sila mangamuyo sa kalooy sa dios sa langit bahin niining tinago aron unta si daniel ug ang iyang mga kauban dili mangamatay uban sa laing mga tawong manggialamon sa babilonia,0
duruha ka carromata ug upat ka vaca,
modawat mo ug tseke,0
ug ang dagat mitugyan sa mga patay nga diha niini,0
naa bay gusto og kape,0
kolor abo ang langit karun sa dakbayan,0
ug nakadangat si reu ug katloan ug duha ka tuig,
kinadugayan ang lawas niini mahimong,
